Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-03 01:40:00+00:00,22459.611328125,22459.611328125,22368.046875,22375.15234375,22375.15234375,320389120
2023-03-03 01:45:00+00:00,22382.89453125,22390.06640625,22374.3515625,22374.3515625,22374.3515625,423770112
2023-03-03 01:50:00+00:00,22386.439453125,22386.716796875,22376.490234375,22376.490234375,22376.490234375,213891072
2023-03-03 01:55:00+00:00,22383.03125,22383.03125,22281.33984375,22281.33984375,22281.33984375,195584000
2023-03-03 02:00:00+00:00,22273.57421875,22273.57421875,22241.77734375,22250.091796875,22250.091796875,433528832
2023-03-03 02:05:00+00:00,22267.744140625,22322.009765625,22267.744140625,22322.009765625,22322.009765625,345440256
2023-03-03 02:10:00+00:00,22325.12109375,22325.12109375,22293.078125,22293.078125,22293.078125,177190912
2023-03-03 02:15:00+00:00,22302.748046875,22327.197265625,22302.748046875,22327.197265625,22327.197265625,196065280
2023-03-03 02:20:00+00:00,22335.26171875,22393.330078125,22335.26171875,22382.275390625,22382.275390625,182016000
2023-03-03 02:25:00+00:00,22382.921875,22394.455078125,22381.59375,22394.455078125,22394.455078125,187920384
2023-03-03 02:30:00+00:00,22409.68359375,22409.68359375,22380.310546875,22380.310546875,22380.310546875,82499584
2023-03-03 02:35:00+00:00,22375.203125,22375.203125,22372.29296875,22372.29296875,22372.29296875,123232256
2023-03-03 02:40:00+00:00,22378.162109375,22384.16015625,22366.44140625,22366.44140625,22366.44140625,67063808
2023-03-03 02:45:00+00:00,22360.544921875,22361.748046875,22360.13671875,22361.748046875,22361.748046875,29186048
2023-03-03 02:50:00+00:00,22360.80859375,22360.80859375,22357.40625,22357.40625,22357.40625,57987072
2023-03-03 02:55:00+00:00,22372.115234375,22375.130859375,22367.736328125,22367.736328125,22367.736328125,39747584
2023-03-03 03:00:00+00:00,22369.08203125,22372.181640625,22368.0390625,22368.0390625,22368.0390625,0
2023-03-03 03:05:00+00:00,22349.271484375,22349.271484375,22335.306640625,22342.580078125,22342.580078125,29188096
2023-03-03 03:10:00+00:00,22353.357421875,22353.357421875,22345.71484375,22345.71484375,22345.71484375,56473600
2023-03-03 03:15:00+00:00,22337.515625,22337.515625,22331.76171875,22331.76171875,22331.76171875,13998080
2023-03-03 03:20:00+00:00,22332.796875,22339.4375,22332.796875,22339.4375,22339.4375,38293504
2023-03-03 03:25:00+00:00,22356.87109375,22387.234375,22356.87109375,22387.234375,22387.234375,77891584
2023-03-03 03:30:00+00:00,22388.361328125,22396.837890625,22388.361328125,22392.720703125,22392.720703125,115222528
2023-03-03 03:35:00+00:00,22389.16796875,22389.16796875,22370.55078125,22370.55078125,22370.55078125,59457536
2023-03-03 03:40:00+00:00,22370.04296875,22371.37109375,22365.466796875,22370.669921875,22370.669921875,42649600
2023-03-03 03:45:00+00:00,22376.8203125,22376.8203125,22373.359375,22375.689453125,22375.689453125,22134784
2023-03-03 03:50:00+00:00,22381.1640625,22381.1640625,22363.474609375,22363.474609375,22363.474609375,50239488
2023-03-03 03:55:00+00:00,22344.419921875,22351.439453125,22343.8515625,22351.439453125,22351.439453125,57835520
2023-03-03 04:00:00+00:00,22351.982421875,22351.982421875,22339.12890625,22339.12890625,22339.12890625,37642240
2023-03-03 04:05:00+00:00,22327.03125,22339.11328125,22327.03125,22339.11328125,22339.11328125,103725056
2023-03-03 04:10:00+00:00,22343.587890625,22355.310546875,22343.587890625,22355.310546875,22355.310546875,65079296
2023-03-03 04:15:00+00:00,22358.59765625,22363.396484375,22358.59765625,22363.396484375,22363.396484375,35254272
2023-03-03 04:20:00+00:00,22364.2421875,22367.1640625,22364.2421875,22366.978515625,22366.978515625,7800832
2023-03-03 04:25:00+00:00,22369.916015625,22370.1640625,22367.623046875,22370.1640625,22370.1640625,48830464
2023-03-03 04:30:00+00:00,22364.37109375,22372.08203125,22364.37109375,22372.08203125,22372.08203125,18268160
2023-03-03 04:35:00+00:00,22374.185546875,22374.185546875,22364.583984375,22365.23828125,22365.23828125,41357312
2023-03-03 04:40:00+00:00,22371.46875,22371.46875,22369.388671875,22371.197265625,22371.197265625,36704256
2023-03-03 04:45:00+00:00,22369.328125,22369.328125,22364.4296875,22366.69140625,22366.69140625,45262848
2023-03-03 04:50:00+00:00,22370.36328125,22379.75390625,22370.36328125,22379.75390625,22379.75390625,36681728
2023-03-03 04:55:00+00:00,22386.59375,22400.919921875,22386.59375,22400.919921875,22400.919921875,38799360
2023-03-03 05:00:00+00:00,22400.986328125,22417.7578125,22400.986328125,22417.7578125,22417.7578125,0
2023-03-03 05:05:00+00:00,22417.060546875,22424.228515625,22417.060546875,22420.578125,22420.578125,79579136
2023-03-03 05:10:00+00:00,22412.55859375,22412.55859375,22402.583984375,22402.583984375,22402.583984375,38381568
2023-03-03 05:15:00+00:00,22396.416015625,22396.416015625,22386.333984375,22386.5234375,22386.5234375,22990848
2023-03-03 05:20:00+00:00,22383.66796875,22383.66796875,22379.513671875,22379.513671875,22379.513671875,29147136
2023-03-03 05:25:00+00:00,22377.140625,22377.140625,22371.560546875,22373.296875,22373.296875,51322880
2023-03-03 05:30:00+00:00,22368.5078125,22376.9765625,22368.5078125,22376.9765625,22376.9765625,17477632
2023-03-03 05:35:00+00:00,22377.326171875,22377.326171875,22368.490234375,22371.607421875,22371.607421875,20574208
2023-03-03 05:40:00+00:00,22378.92578125,22378.92578125,22368.5078125,22368.5078125,22368.5078125,5300224
2023-03-03 05:45:00+00:00,22369.251953125,22378.0859375,22369.251953125,22378.0859375,22378.0859375,14678016
2023-03-03 05:50:00+00:00,22376.185546875,22376.185546875,22362.8203125,22366.05078125,22366.05078125,27058176
2023-03-03 05:55:00+00:00,22366.39453125,22367.24609375,22365.8984375,22367.24609375,22367.24609375,0
2023-03-03 06:00:00+00:00,22367.369140625,22367.369140625,22360.46875,22362.556640625,22362.556640625,0
2023-03-03 06:05:00+00:00,22372.080078125,22375.302734375,22372.080078125,22374.720703125,22374.720703125,0
2023-03-03 06:10:00+00:00,22369.236328125,22377.83203125,22369.091796875,22377.83203125,22377.83203125,0
2023-03-03 06:15:00+00:00,22376.330078125,22386.24609375,22376.330078125,22386.24609375,22386.24609375,0
2023-03-03 06:20:00+00:00,22385.294921875,22389.087890625,22383.1640625,22389.087890625,22389.087890625,24629248
2023-03-03 06:25:00+00:00,22393.27734375,22405.681640625,22393.27734375,22405.681640625,22405.681640625,22067200
2023-03-03 06:30:00+00:00,22407.392578125,22415.994140625,22407.392578125,22413.591796875,22413.591796875,17332224
2023-03-03 06:35:00+00:00,22412.986328125,22413.93359375,22406.498046875,22406.498046875,22406.498046875,31522816
2023-03-03 06:40:00+00:00,22407.13671875,22407.13671875,22391.98046875,22393.4296875,22393.4296875,45920256
2023-03-03 06:45:00+00:00,22392.552734375,22399.13671875,22392.552734375,22399.13671875,22399.13671875,25581568
2023-03-03 06:50:00+00:00,22398.107421875,22398.107421875,22394.560546875,22396.068359375,22396.068359375,6447104
2023-03-03 06:55:00+00:00,22396.044921875,22402.3125,22396.044921875,22402.166015625,22402.166015625,16041984
2023-03-03 07:00:00+00:00,22399.29296875,22399.29296875,22382.626953125,22382.626953125,22382.626953125,0
2023-03-03 07:05:00+00:00,22381.08203125,22381.08203125,22371.919921875,22371.919921875,22371.919921875,23621632
2023-03-03 07:10:00+00:00,22367.03125,22376.341796875,22367.03125,22376.341796875,22376.341796875,0
2023-03-03 07:15:00+00:00,22377.375,22384.13671875,22374.34765625,22384.13671875,22384.13671875,23273472
2023-03-03 07:20:00+00:00,22383.99609375,22383.99609375,22374.509765625,22374.509765625,22374.509765625,0
2023-03-03 07:25:00+00:00,22371.560546875,22371.560546875,22362.826171875,22363.12109375,22363.12109375,0
2023-03-03 07:30:00+00:00,22367.34765625,22388.3203125,22367.34765625,22388.3203125,22388.3203125,0
2023-03-03 07:35:00+00:00,22390.333984375,22399.6484375,22390.333984375,22399.6484375,22399.6484375,5632000
2023-03-03 07:40:00+00:00,22399.984375,22409.322265625,22399.984375,22407.990234375,22407.990234375,37330944
2023-03-03 07:45:00+00:00,22412.21875,22412.21875,22408.08984375,22408.08984375,22408.08984375,20377600
2023-03-03 07:50:00+00:00,22407.98046875,22407.98046875,22399.87890625,22399.87890625,22399.87890625,12863488
2023-03-03 07:55:00+00:00,22389.07421875,22389.07421875,22384.712890625,22384.712890625,22384.712890625,13674496
2023-03-03 08:00:00+00:00,22381.13671875,22384.912109375,22381.13671875,22384.912109375,22384.912109375,0
2023-03-03 08:05:00+00:00,22391.244140625,22391.84375,22390.6484375,22390.6484375,22390.6484375,0
2023-03-03 08:10:00+00:00,22393.26953125,22393.26953125,22391.0546875,22392.001953125,22392.001953125,1001472
2023-03-03 08:15:00+00:00,22391.90234375,22391.90234375,22385.966796875,22391.119140625,22391.119140625,6991872
2023-03-03 08:20:00+00:00,22392.869140625,22398.078125,22392.869140625,22398.078125,22398.078125,20469760
2023-03-03 08:25:00+00:00,22396.8125,22396.8125,22393.529296875,22394.275390625,22394.275390625,18298880
2023-03-03 08:30:00+00:00,22396.427734375,22410.705078125,22396.427734375,22410.705078125,22410.705078125,0
2023-03-03 08:35:00+00:00,22407.90625,22407.90625,22400.130859375,22400.130859375,22400.130859375,25251840
2023-03-03 08:40:00+00:00,22401.228515625,22404.154296875,22401.228515625,22404.154296875,22404.154296875,0
2023-03-03 08:45:00+00:00,22403.072265625,22405.517578125,22403.072265625,22405.517578125,22405.517578125,0
2023-03-03 08:50:00+00:00,22405.935546875,22418.595703125,22405.935546875,22418.595703125,22418.595703125,34738176
2023-03-03 08:55:00+00:00,22434.169921875,22434.169921875,22430.009765625,22430.009765625,22430.009765625,69480448
2023-03-03 09:00:00+00:00,22433.345703125,22444.412109375,22433.345703125,22444.412109375,22444.412109375,0
2023-03-03 09:05:00+00:00,22450.306640625,22450.306640625,22443.302734375,22443.302734375,22443.302734375,56137728
2023-03-03 09:10:00+00:00,22440.02734375,22441.107421875,22437.646484375,22437.646484375,22437.646484375,39643136
2023-03-03 09:15:00+00:00,22437.794921875,22437.794921875,22424.79296875,22424.79296875,22424.79296875,26226688
2023-03-03 09:20:00+00:00,22422.75390625,22422.75390625,22412.96484375,22412.96484375,22412.96484375,17948672
2023-03-03 09:25:00+00:00,22404.005859375,22404.005859375,22399.40625,22399.40625,22399.40625,32600064
2023-03-03 09:30:00+00:00,22403.23046875,22411.7578125,22403.23046875,22407.205078125,22407.205078125,32962560
2023-03-03 09:35:00+00:00,22407.833984375,22410.052734375,22407.71484375,22410.052734375,22410.052734375,0
2023-03-03 09:40:00+00:00,22402.916015625,22403.76171875,22401.82421875,22401.82421875,22401.82421875,10373120
2023-03-03 09:45:00+00:00,22400.83203125,22400.83203125,22395.486328125,22395.486328125,22395.486328125,34265088
2023-03-03 09:50:00+00:00,22391.44921875,22391.44921875,22385.578125,22385.578125,22385.578125,21082112
2023-03-03 09:55:00+00:00,22392.640625,22392.640625,22386.814453125,22386.814453125,22386.814453125,7888896
2023-03-03 10:00:00+00:00,22387.40625,22392.275390625,22387.40625,22392.275390625,22392.275390625,0
2023-03-03 10:05:00+00:00,22386.9296875,22386.9296875,22376.66015625,22376.66015625,22376.66015625,0
2023-03-03 10:10:00+00:00,22378.15625,22378.15625,22376.646484375,22376.646484375,22376.646484375,0
2023-03-03 10:15:00+00:00,22376.08203125,22382.93359375,22375.869140625,22382.93359375,22382.93359375,6281216
2023-03-03 10:20:00+00:00,22395.033203125,22395.8828125,22395.033203125,22395.8828125,22395.8828125,12384256
2023-03-03 10:25:00+00:00,22396.578125,22396.578125,22384.599609375,22384.599609375,22384.599609375,5840896
2023-03-03 10:30:00+00:00,22383.517578125,22384.58984375,22380.994140625,22384.58984375,22384.58984375,3930112
2023-03-03 10:35:00+00:00,22384.318359375,22390.58984375,22384.318359375,22389.90234375,22389.90234375,1019904
2023-03-03 10:40:00+00:00,22390.314453125,22390.314453125,22389.685546875,22389.685546875,22389.685546875,339968
2023-03-03 10:45:00+00:00,22391.798828125,22395.6484375,22385.3125,22385.3125,22385.3125,1583104
2023-03-03 10:50:00+00:00,22383.06640625,22383.06640625,22373.439453125,22373.59375,22373.59375,0
2023-03-03 10:55:00+00:00,22375.765625,22378.26953125,22373.76171875,22377.412109375,22377.412109375,0
2023-03-03 11:00:00+00:00,22376.2578125,22376.2578125,22368.837890625,22373.212890625,22373.212890625,0
2023-03-03 11:05:00+00:00,22371.548828125,22371.548828125,22368.4453125,22368.4453125,22368.4453125,0
2023-03-03 11:10:00+00:00,22361.154296875,22361.154296875,22345.09375,22345.943359375,22345.943359375,55517184
2023-03-03 11:15:00+00:00,22346.0,22352.427734375,22346.0,22350.5859375,22350.5859375,14567424
2023-03-03 11:20:00+00:00,22348.451171875,22350.125,22344.673828125,22350.125,22350.125,6846464
2023-03-03 11:25:00+00:00,22358.244140625,22358.759765625,22352.595703125,22352.595703125,22352.595703125,21712896
2023-03-03 11:30:00+00:00,22352.8046875,22359.5234375,22352.8046875,22359.5234375,22359.5234375,0
2023-03-03 11:35:00+00:00,22360.974609375,22367.66015625,22360.974609375,22367.66015625,22367.66015625,7550976
2023-03-03 11:40:00+00:00,22373.03515625,22373.03515625,22353.947265625,22353.947265625,22353.947265625,14815232
2023-03-03 11:45:00+00:00,22359.279296875,22361.90625,22358.392578125,22361.90625,22361.90625,0
2023-03-03 11:50:00+00:00,22370.837890625,22377.931640625,22370.837890625,22377.931640625,22377.931640625,11044864
2023-03-03 11:55:00+00:00,22370.640625,22370.640625,22366.779296875,22366.779296875,22366.779296875,0
2023-03-03 12:00:00+00:00,22365.173828125,22372.5,22360.09375,22372.5,22372.5,0
2023-03-03 12:05:00+00:00,22368.998046875,22370.37890625,22366.572265625,22370.37890625,22370.37890625,4593664
2023-03-03 12:10:00+00:00,22375.15625,22382.02734375,22375.15625,22381.88671875,22381.88671875,0
2023-03-03 12:15:00+00:00,22379.91796875,22379.91796875,22366.58984375,22366.58984375,22366.58984375,262144
2023-03-03 12:20:00+00:00,22365.72265625,22365.72265625,22355.138671875,22355.138671875,22355.138671875,0
2023-03-03 12:25:00+00:00,22351.50390625,22354.21875,22347.5390625,22347.5390625,22347.5390625,38344704
2023-03-03 12:30:00+00:00,22352.828125,22361.16796875,22351.486328125,22351.486328125,22351.486328125,0
2023-03-03 12:35:00+00:00,22350.814453125,22358.048828125,22350.814453125,22358.048828125,22358.048828125,0
2023-03-03 12:40:00+00:00,22356.9296875,22357.0625,22352.302734375,22352.302734375,22352.302734375,0
2023-03-03 12:45:00+00:00,22350.5703125,22361.986328125,22350.5703125,22361.986328125,22361.986328125,0
2023-03-03 12:50:00+00:00,22362.34765625,22362.34765625,22359.83984375,22359.97265625,22359.97265625,0
2023-03-03 12:55:00+00:00,22360.7734375,22362.00390625,22355.21875,22356.09375,22356.09375,0
2023-03-03 13:00:00+00:00,22357.19140625,22357.19140625,22350.34765625,22350.34765625,22350.34765625,0
2023-03-03 13:05:00+00:00,22350.15234375,22350.15234375,22347.17578125,22348.275390625,22348.275390625,8624128
2023-03-03 13:10:00+00:00,22351.69921875,22356.033203125,22350.767578125,22353.078125,22353.078125,0
2023-03-03 13:15:00+00:00,22347.255859375,22347.255859375,22338.986328125,22338.986328125,22338.986328125,0
2023-03-03 13:20:00+00:00,22342.994140625,22345.96875,22342.994140625,22345.865234375,22345.865234375,0
2023-03-03 13:25:00+00:00,22354.96875,22379.306640625,22354.96875,22379.306640625,22379.306640625,18003968
2023-03-03 13:30:00+00:00,22380.947265625,22385.08984375,22375.798828125,22375.798828125,22375.798828125,0
2023-03-03 13:35:00+00:00,22375.390625,22376.373046875,22370.615234375,22370.615234375,22370.615234375,0
2023-03-03 13:40:00+00:00,22356.919921875,22357.005859375,22354.138671875,22354.138671875,22354.138671875,0
2023-03-03 13:45:00+00:00,22349.935546875,22349.935546875,22301.869140625,22301.869140625,22301.869140625,132866048
2023-03-03 13:50:00+00:00,22333.75,22368.294921875,22330.861328125,22368.294921875,22368.294921875,219639808
2023-03-03 13:55:00+00:00,22377.755859375,22409.619140625,22377.755859375,22409.619140625,22409.619140625,70942720
2023-03-03 14:00:00+00:00,22407.56640625,22411.62890625,22407.56640625,22410.94921875,22410.94921875,0
2023-03-03 14:05:00+00:00,22421.91015625,22438.8359375,22421.91015625,22433.650390625,22433.650390625,140075008
2023-03-03 14:10:00+00:00,22431.30078125,22431.541015625,22424.97265625,22424.97265625,22424.97265625,0
2023-03-03 14:15:00+00:00,22420.107421875,22420.107421875,22412.775390625,22412.775390625,22412.775390625,0
2023-03-03 14:20:00+00:00,22413.943359375,22413.943359375,22404.60546875,22404.60546875,22404.60546875,0
2023-03-03 14:25:00+00:00,22401.37109375,22401.37109375,22397.693359375,22399.044921875,22399.044921875,0
2023-03-03 14:30:00+00:00,22400.34765625,22421.63671875,22400.34765625,22421.63671875,22421.63671875,0
2023-03-03 14:35:00+00:00,22415.1640625,22415.58203125,22404.69140625,22406.37890625,22406.37890625,0
2023-03-03 14:40:00+00:00,22399.716796875,22404.90625,22399.716796875,22404.90625,22404.90625,2762752
2023-03-03 14:45:00+00:00,22410.5078125,22417.83203125,22410.5078125,22417.83203125,22417.83203125,12034048
2023-03-03 14:50:00+00:00,22416.232421875,22418.61328125,22415.630859375,22418.61328125,22418.61328125,0
2023-03-03 14:55:00+00:00,22410.318359375,22418.50390625,22410.318359375,22412.7109375,22412.7109375,516096
2023-03-03 15:00:00+00:00,22411.1015625,22411.1015625,22365.802734375,22365.802734375,22365.802734375,0
2023-03-03 15:05:00+00:00,22343.630859375,22343.630859375,22321.287109375,22328.44140625,22328.44140625,98281472
2023-03-03 15:10:00+00:00,22337.666015625,22356.66796875,22337.666015625,22355.529296875,22355.529296875,76996608
2023-03-03 15:15:00+00:00,22373.712890625,22404.95703125,22373.712890625,22404.95703125,22404.95703125,85606400
2023-03-03 15:20:00+00:00,22398.02734375,22398.02734375,22378.998046875,22378.998046875,22378.998046875,27930624
2023-03-03 15:25:00+00:00,22382.798828125,22384.259765625,22380.9921875,22380.9921875,22380.9921875,0
2023-03-03 15:30:00+00:00,22382.111328125,22385.16015625,22381.05078125,22385.16015625,22385.16015625,0
2023-03-03 15:35:00+00:00,22374.560546875,22374.560546875,22362.818359375,22362.818359375,22362.818359375,2859008
2023-03-03 15:40:00+00:00,22354.18359375,22357.2734375,22354.18359375,22354.421875,22354.421875,0
2023-03-03 15:45:00+00:00,22353.5859375,22358.076171875,22352.90625,22352.90625,22352.90625,9048064
2023-03-03 15:50:00+00:00,22353.533203125,22353.533203125,22348.474609375,22348.474609375,22348.474609375,3239936
2023-03-03 15:55:00+00:00,22340.7890625,22353.599609375,22340.7890625,22353.599609375,22353.599609375,8474624
2023-03-03 16:00:00+00:00,22350.685546875,22369.1484375,22349.27734375,22369.1484375,22369.1484375,0
2023-03-03 16:05:00+00:00,22364.5390625,22375.451171875,22364.5390625,22375.451171875,22375.451171875,3682304
2023-03-03 16:10:00+00:00,22374.40234375,22374.798828125,22358.30078125,22358.30078125,22358.30078125,0
2023-03-03 16:15:00+00:00,22356.896484375,22360.880859375,22349.484375,22360.880859375,22360.880859375,1282048
2023-03-03 16:20:00+00:00,22362.4609375,22366.927734375,22360.708984375,22366.927734375,22366.927734375,7438336
2023-03-03 16:25:00+00:00,22373.998046875,22373.998046875,22364.044921875,22364.33984375,22364.33984375,13770752
2023-03-03 16:30:00+00:00,22363.08203125,22373.734375,22363.08203125,22373.734375,22373.734375,0
2023-03-03 16:35:00+00:00,22365.64453125,22365.64453125,22356.271484375,22358.462890625,22358.462890625,9003008
2023-03-03 16:40:00+00:00,22353.064453125,22353.341796875,22351.392578125,22351.392578125,22351.392578125,0
2023-03-03 16:45:00+00:00,22356.107421875,22360.3203125,22356.107421875,22360.3203125,22360.3203125,0
2023-03-03 16:50:00+00:00,22356.880859375,22360.416015625,22356.880859375,22360.416015625,22360.416015625,0
2023-03-03 16:55:00+00:00,22363.681640625,22371.98046875,22363.681640625,22371.078125,22371.078125,2572288
2023-03-03 17:00:00+00:00,22375.50390625,22402.408203125,22375.50390625,22402.408203125,22402.408203125,0
2023-03-03 17:05:00+00:00,22405.404296875,22410.76171875,22405.404296875,22408.88671875,22408.88671875,16201728
2023-03-03 17:10:00+00:00,22406.064453125,22418.802734375,22402.98828125,22418.802734375,22418.802734375,42690560
2023-03-03 17:15:00+00:00,22417.060546875,22417.060546875,22403.01953125,22404.556640625,22404.556640625,27197440
2023-03-03 17:20:00+00:00,22403.826171875,22414.263671875,22403.826171875,22414.263671875,22414.263671875,0
2023-03-03 17:25:00+00:00,22417.16796875,22424.009765625,22413.3671875,22424.009765625,22424.009765625,0
2023-03-03 17:30:00+00:00,22426.94140625,22432.525390625,22426.94140625,22432.525390625,22432.525390625,606208
2023-03-03 17:35:00+00:00,22430.623046875,22430.623046875,22409.4609375,22409.4609375,22409.4609375,0
2023-03-03 17:40:00+00:00,22415.17578125,22419.48046875,22414.296875,22419.48046875,22419.48046875,0
2023-03-03 17:45:00+00:00,22420.470703125,22429.908203125,22420.470703125,22429.908203125,22429.908203125,0
2023-03-03 17:50:00+00:00,22432.25,22438.47265625,22430.904296875,22438.47265625,22438.47265625,18900992
2023-03-03 17:55:00+00:00,22440.48828125,22444.185546875,22428.251953125,22428.251953125,22428.251953125,20631552
2023-03-03 18:00:00+00:00,22427.8203125,22427.8203125,22424.638671875,22426.2265625,22426.2265625,0
2023-03-03 18:05:00+00:00,22420.919921875,22420.919921875,22414.2109375,22417.279296875,22417.279296875,0
2023-03-03 18:10:00+00:00,22421.609375,22423.705078125,22418.615234375,22418.615234375,22418.615234375,12638208
2023-03-03 18:15:00+00:00,22417.236328125,22417.236328125,22411.296875,22412.548828125,22412.548828125,15187968
2023-03-03 18:20:00+00:00,22413.833984375,22413.833984375,22407.978515625,22407.978515625,22407.978515625,13041664
2023-03-03 18:25:00+00:00,22392.8671875,22398.673828125,22392.79296875,22398.673828125,22398.673828125,14350336
2023-03-03 18:30:00+00:00,22396.7890625,22396.7890625,22367.611328125,22367.611328125,22367.611328125,20531200
2023-03-03 18:35:00+00:00,22364.267578125,22366.9296875,22360.017578125,22360.017578125,22360.017578125,0
2023-03-03 18:40:00+00:00,22360.720703125,22360.720703125,22306.6796875,22306.6796875,22306.6796875,35270656
2023-03-03 18:45:00+00:00,22322.62890625,22346.275390625,22322.62890625,22327.26171875,22327.26171875,88139776
2023-03-03 18:50:00+00:00,22328.3203125,22340.3359375,22328.3203125,22340.3359375,22340.3359375,23982080
2023-03-03 18:55:00+00:00,22354.80859375,22354.80859375,22335.3515625,22335.3515625,22335.3515625,4530176
2023-03-03 19:00:00+00:00,22334.751953125,22334.751953125,22326.296875,22327.220703125,22327.220703125,0
2023-03-03 19:05:00+00:00,22324.900390625,22324.900390625,22323.177734375,22323.248046875,22323.248046875,0
2023-03-03 19:10:00+00:00,22328.314453125,22331.654296875,22325.96875,22331.654296875,22331.654296875,0
2023-03-03 19:15:00+00:00,22333.37890625,22354.205078125,22333.37890625,22354.205078125,22354.205078125,0
2023-03-03 19:20:00+00:00,22353.23046875,22353.23046875,22349.810546875,22350.013671875,22350.013671875,0
2023-03-03 19:25:00+00:00,22339.890625,22341.806640625,22330.771484375,22330.771484375,22330.771484375,0
2023-03-03 19:30:00+00:00,22329.603515625,22335.828125,22329.603515625,22335.828125,22335.828125,0
2023-03-03 19:35:00+00:00,22336.03515625,22336.03515625,22329.845703125,22329.845703125,22329.845703125,0
2023-03-03 19:40:00+00:00,22327.955078125,22327.955078125,22323.203125,22323.203125,22323.203125,0
2023-03-03 19:45:00+00:00,22334.271484375,22346.0859375,22334.271484375,22344.095703125,22344.095703125,0
2023-03-03 19:50:00+00:00,22344.234375,22373.203125,22344.234375,22373.203125,22373.203125,34324480
2023-03-03 19:55:00+00:00,22379.259765625,22379.259765625,22368.740234375,22368.740234375,22368.740234375,41754624
2023-03-03 20:00:00+00:00,22369.263671875,22378.115234375,22368.6171875,22378.115234375,22378.115234375,0
2023-03-03 20:05:00+00:00,22379.12890625,22382.7578125,22379.12890625,22382.654296875,22382.654296875,0
2023-03-03 20:10:00+00:00,22382.265625,22382.265625,22374.875,22374.875,22374.875,0
2023-03-03 20:15:00+00:00,22372.54296875,22375.6953125,22372.54296875,22375.6953125,22375.6953125,0
2023-03-03 20:20:00+00:00,22373.302734375,22373.302734375,22362.974609375,22364.216796875,22364.216796875,0
2023-03-03 20:25:00+00:00,22365.623046875,22365.623046875,22358.099609375,22358.099609375,22358.099609375,6440960
2023-03-03 20:30:00+00:00,22360.130859375,22361.494140625,22360.130859375,22361.390625,22361.390625,0
2023-03-03 20:35:00+00:00,22355.2265625,22355.2265625,22344.771484375,22344.771484375,22344.771484375,0
2023-03-03 20:40:00+00:00,22315.927734375,22326.13671875,22315.927734375,22322.630859375,22322.630859375,0
2023-03-03 20:45:00+00:00,22328.822265625,22331.759765625,22328.822265625,22331.759765625,22331.759765625,0
2023-03-03 20:50:00+00:00,22332.0546875,22336.3125,22332.0546875,22335.447265625,22335.447265625,0
2023-03-03 20:55:00+00:00,22334.8984375,22336.56640625,22332.626953125,22332.626953125,22332.626953125,0
2023-03-03 21:00:00+00:00,22331.998046875,22331.998046875,22327.576171875,22331.240234375,22331.240234375,0
2023-03-03 21:05:00+00:00,22330.259765625,22330.259765625,22324.822265625,22325.73046875,22325.73046875,0
2023-03-03 21:10:00+00:00,22315.595703125,22315.595703125,22291.23828125,22291.23828125,22291.23828125,52842496
2023-03-03 21:15:00+00:00,22292.25,22292.25,22278.494140625,22280.287109375,22280.287109375,25044992
2023-03-03 21:20:00+00:00,22252.853515625,22260.767578125,22213.23828125,22260.767578125,22260.767578125,118323200
2023-03-03 21:25:00+00:00,22287.8515625,22303.80859375,22287.8515625,22303.80859375,22303.80859375,123002880
2023-03-03 21:30:00+00:00,22302.677734375,22312.927734375,22299.287109375,22312.927734375,22312.927734375,55658496
2023-03-03 21:35:00+00:00,22316.580078125,22316.580078125,22307.205078125,22307.205078125,22307.205078125,9250816
2023-03-03 21:40:00+00:00,22299.73046875,22299.73046875,22296.51171875,22296.51171875,22296.51171875,26796032
2023-03-03 21:45:00+00:00,22298.291015625,22311.662109375,22298.291015625,22311.662109375,22311.662109375,24903680
2023-03-03 21:50:00+00:00,22272.958984375,22274.86328125,22245.09765625,22266.806640625,22266.806640625,126377984
2023-03-03 21:55:00+00:00,22284.1875,22284.1875,22266.34375,22269.19140625,22269.19140625,68546560
2023-03-03 22:00:00+00:00,22271.1171875,22271.1171875,22263.609375,22263.609375,22263.609375,0
2023-03-03 22:05:00+00:00,22267.572265625,22278.767578125,22267.572265625,22278.767578125,22278.767578125,27650048
2023-03-03 22:10:00+00:00,22268.98828125,22269.833984375,22266.107421875,22266.359375,22266.359375,20396032
2023-03-03 22:15:00+00:00,22268.060546875,22275.611328125,22268.060546875,22275.611328125,22275.611328125,835584
2023-03-03 22:20:00+00:00,22277.587890625,22282.53515625,22277.587890625,22282.53515625,22282.53515625,0
2023-03-03 22:25:00+00:00,22281.5234375,22283.6171875,22281.5234375,22283.6171875,22283.6171875,0
2023-03-03 22:30:00+00:00,22282.240234375,22305.265625,22282.240234375,22305.265625,22305.265625,0
2023-03-03 22:35:00+00:00,22306.59375,22309.38671875,22306.59375,22309.3125,22309.3125,0
2023-03-03 22:40:00+00:00,22308.517578125,22308.8046875,22308.166015625,22308.5859375,22308.5859375,0
2023-03-03 22:45:00+00:00,22308.16796875,22321.02734375,22308.16796875,22321.02734375,22321.02734375,2801664
2023-03-03 22:50:00+00:00,22323.751953125,22327.8828125,22323.751953125,22325.03125,22325.03125,21602304
2023-03-03 22:55:00+00:00,22326.802734375,22339.603515625,22326.802734375,22339.603515625,22339.603515625,21125120
